customer_id,churn_flag,churn_reason,exit_month
15647453,0,N/A - Active Customer,
15811290,0,N/A - Active Customer,
15629187,0,N/A - Active Customer,
15758073,0,N/A - Active Customer,
15640769,0,N/A - Active Customer,
15718280,0,N/A - Active Customer,
15764335,0,N/A - Active Customer,
15634218,0,N/A - Active Customer,
15808760,0,N/A - Active Customer,
15648461,0,N/A - Active Customer,
15593555,0,N/A - Active Customer,
15800736,0,N/A - Active Customer,
15792607,0,N/A - Active Customer,
15580134,0,N/A - Active Customer,
15679075,0,N/A - Active Customer,
15742504,0,N/A - Active Customer,
15567328,0,N/A - Active Customer,
15698294,0,N/A - Active Customer,
15607142,0,N/A - Active Customer,
15738516,0,N/A - Active Customer,
15806403,0,N/A - Active Customer,
15656707,0,N/A - Active Customer,
15653715,0,N/A - Active Customer,
15806184,0,N/A - Active Customer,
15585734,0,N/A - Active Customer,
15725639,0,N/A - Active Customer,
15618401,0,N/A - Active Customer,
15785385,0,N/A - Active Customer,
15767129,0,N/A - Active Customer,
15797204,0,N/A - Active Customer,
15769272,0,N/A - Active Customer,
15771966,0,N/A - Active Customer,
15691952,0,N/A - Active Customer,
15593250,0,N/A - Active Customer,
15605333,0,N/A - Active Customer,
15575691,0,N/A - Active Customer,
15809838,0,N/A - Active Customer,
15736154,0,N/A - Active Customer,
15767391,0,N/A - Active Customer,
15704910,0,N/A - Active Customer,
15656613,0,N/A - Active Customer,
15611551,0,N/A - Active Customer,
15732430,0,N/A - Active Customer,
15741865,0,N/A - Active Customer,
15634143,0,N/A - Active Customer,
15609676,0,N/A - Active Customer,
15761600,0,N/A - Active Customer,
15659236,0,N/A - Active Customer,
15690440,0,N/A - Active Customer,
15694601,0,N/A - Active Customer,
15762821,0,N/A - Active Customer,
15672640,0,N/A - Active Customer,
15750458,0,N/A - Active Customer,
15627251,0,N/A - Active Customer,
15764294,0,N/A - Active Customer,
15659962,0,N/A - Active Customer,
15788536,0,N/A - Active Customer,
15596979,0,N/A - Active Customer,
15681220,0,N/A - Active Customer,
15635097,0,N/A - Active Customer,
15780779,0,N/A - Active Customer,
15760880,0,N/A - Active Customer,
15616929,0,N/A - Active Customer,
15758775,0,N/A - Active Customer,
15663386,0,N/A - Active Customer,
15621267,0,N/A - Active Customer,
15720509,0,N/A - Active Customer,
15693322,0,N/A - Active Customer,
15589544,0,N/A - Active Customer,
15772030,0,N/A - Active Customer,
15693337,0,N/A - Active Customer,
15701392,0,N/A - Active Customer,
15741092,0,N/A - Active Customer,
15769389,0,N/A - Active Customer,
15807768,0,N/A - Active Customer,
15801630,0,N/A - Active Customer,
15705034,0,N/A - Active Customer,
15763107,0,N/A - Active Customer,
15667085,0,N/A - Active Customer,
15584505,0,N/A - Active Customer,
15748068,0,N/A - Active Customer,
15663964,0,N/A - Active Customer,
15782311,0,N/A - Active Customer,
15588197,0,N/A - Active Customer,
15610105,0,N/A - Active Customer,
15606133,0,N/A - Active Customer,
15599403,0,N/A - Active Customer,
15648225,0,N/A - Active Customer,
15633378,0,N/A - Active Customer,
15664759,0,N/A - Active Customer,
15772148,0,N/A - Active Customer,
15731669,0,N/A - Active Customer,
15738634,0,N/A - Active Customer,
15737571,0,N/A - Active Customer,
15667602,0,N/A - Active Customer,
15684147,0,N/A - Active Customer,
15789874,0,N/A - Active Customer,
15698732,0,N/A - Active Customer,
15714355,0,N/A - Active Customer,
15599090,0,N/A - Active Customer,
15762048,0,N/A - Active Customer,
15790596,0,N/A - Active Customer,
15711901,0,N/A - Active Customer,
15779809,0,N/A - Active Customer,
15729018,0,N/A - Active Customer,
15698246,0,N/A - Active Customer,
15712409,0,N/A - Active Customer,
15758306,0,N/A - Active Customer,
15621435,0,N/A - Active Customer,
15566295,0,N/A - Active Customer,
15662532,0,N/A - Active Customer,
15703437,0,N/A - Active Customer,
15708003,0,N/A - Active Customer,
15599452,0,N/A - Active Customer,
15719793,0,N/A - Active Customer,
15771580,0,N/A - Active Customer,
15732268,0,N/A - Active Customer,
15722350,0,N/A - Active Customer,
15611371,0,N/A - Active Customer,
15673584,0,N/A - Active Customer,
15636396,0,N/A - Active Customer,
15706170,0,N/A - Active Customer,
15725478,0,N/A - Active Customer,
15737509,0,N/A - Active Customer,
15690796,0,N/A - Active Customer,
15716728,0,N/A - Active Customer,
15605665,0,N/A - Active Customer,
15748481,0,N/A - Active Customer,
15757777,0,N/A - Active Customer,
15747808,0,N/A - Active Customer,
15810593,0,N/A - Active Customer,
15579808,0,N/A - Active Customer,
15598275,0,N/A - Active Customer,
15737080,0,N/A - Active Customer,
15668580,0,N/A - Active Customer,
15569438,0,N/A - Active Customer,
15675842,0,N/A - Active Customer,
15625592,0,N/A - Active Customer,
15642570,0,N/A - Active Customer,
15702175,0,N/A - Active Customer,
15677785,0,N/A - Active Customer,
15786153,0,N/A - Active Customer,
15759499,0,N/A - Active Customer,
15659568,0,N/A - Active Customer,
15715597,0,N/A - Active Customer,
15610147,0,N/A - Active Customer,
15802362,0,N/A - Active Customer,
15660524,0,N/A - Active Customer,
15587596,0,N/A - Active Customer,
15751943,0,N/A - Active Customer,
15621227,0,N/A - Active Customer,
15757588,0,N/A - Active Customer,
15640922,0,N/A - Active Customer,
15567557,0,N/A - Active Customer,
15670103,0,N/A - Active Customer,
15732774,0,N/A - Active Customer,
15628558,0,N/A - Active Customer,
15731117,0,N/A - Active Customer,
15773512,0,N/A - Active Customer,
15572145,0,N/A - Active Customer,
15642710,0,N/A - Active Customer,
15718852,0,N/A - Active Customer,
15813504,0,N/A - Active Customer,
15621064,0,N/A - Active Customer,
15671804,0,N/A - Active Customer,
15753215,0,N/A - Active Customer,
15789941,0,N/A - Active Customer,
15691061,0,N/A - Active Customer,
15808326,0,N/A - Active Customer,
15566660,0,N/A - Active Customer,
15778947,0,N/A - Active Customer,
15632977,0,N/A - Active Customer,
15591747,0,N/A - Active Customer,
15567335,0,N/A - Active Customer,
15609299,0,N/A - Active Customer,
15669945,0,N/A - Active Customer,
15736271,0,N/A - Active Customer,
15710390,0,N/A - Active Customer,
15756481,0,N/A - Active Customer,
15736730,0,N/A - Active Customer,
15626040,0,N/A - Active Customer,
15684908,0,N/A - Active Customer,
15569446,0,N/A - Active Customer,
15777504,0,N/A - Active Customer,
15677906,0,N/A - Active Customer,
15703292,0,N/A - Active Customer,
15712938,0,N/A - Active Customer,
15631359,0,N/A - Active Customer,
15720847,0,N/A - Active Customer,
15787830,0,N/A - Active Customer,
15599869,0,N/A - Active Customer,
15592078,0,N/A - Active Customer,
15596228,0,N/A - Active Customer,
15578462,0,N/A - Active Customer,
15756894,0,N/A - Active Customer,
15796167,0,N/A - Active Customer,
15664808,0,N/A - Active Customer,
15607278,0,N/A - Active Customer,
15585222,0,N/A - Active Customer,
15750299,0,N/A - Active Customer,
15810454,0,N/A - Active Customer,
15609319,0,N/A - Active Customer,
15580252,0,N/A - Active Customer,
15741275,0,N/A - Active Customer,
15707132,0,N/A - Active Customer,
15600708,0,N/A - Active Customer,
15804787,0,N/A - Active Customer,
15763895,0,N/A - Active Customer,
15623478,0,N/A - Active Customer,
15797910,0,N/A - Active Customer,
15577751,0,N/A - Active Customer,
15781777,0,N/A - Active Customer,
15721251,0,N/A - Active Customer,
15602994,0,N/A - Active Customer,
15750769,0,N/A - Active Customer,
15740175,0,N/A - Active Customer,
15679968,0,N/A - Active Customer,
15694404,0,N/A - Active Customer,
15762882,0,N/A - Active Customer,
15642579,0,N/A - Active Customer,
15598884,0,N/A - Active Customer,
15770185,0,N/A - Active Customer,
15665861,0,N/A - Active Customer,
15662203,0,N/A - Active Customer,
15702788,0,N/A - Active Customer,
15680001,0,N/A - Active Customer,
15711991,0,N/A - Active Customer,
15633834,0,N/A - Active Customer,
15765266,0,N/A - Active Customer,
15770576,0,N/A - Active Customer,
15727059,0,N/A - Active Customer,
15702499,0,N/A - Active Customer,
15611699,0,N/A - Active Customer,
15657881,0,N/A - Active Customer,
15687079,0,N/A - Active Customer,
15582276,0,N/A - Active Customer,
15763980,0,N/A - Active Customer,
15592194,0,N/A - Active Customer,
15803685,0,N/A - Active Customer,
15759456,0,N/A - Active Customer,
15611544,0,N/A - Active Customer,
15794257,0,N/A - Active Customer,
15681697,0,N/A - Active Customer,
15577970,0,N/A - Active Customer,
15727489,0,N/A - Active Customer,
15764284,0,N/A - Active Customer,
15581811,0,N/A - Active Customer,
15622527,0,N/A - Active Customer,
15753362,0,N/A - Active Customer,
15666652,0,N/A - Active Customer,
15789714,0,N/A - Active Customer,
15748327,0,N/A - Active Customer,
15754649,0,N/A - Active Customer,
15642160,0,N/A - Active Customer,
15798439,0,N/A - Active Customer,
15605293,0,N/A - Active Customer,
15692631,0,N/A - Active Customer,
15665376,0,N/A - Active Customer,
15585427,0,N/A - Active Customer,
15579387,0,N/A - Active Customer,
15754072,0,N/A - Active Customer,
15666163,0,N/A - Active Customer,
15765192,0,N/A - Active Customer,
15804822,0,N/A - Active Customer,
15612893,0,N/A - Active Customer,
15593636,0,N/A - Active Customer,
15693326,0,N/A - Active Customer,
15809901,0,N/A - Active Customer,
15759751,0,N/A - Active Customer,
15605425,0,N/A - Active Customer,
15801934,0,N/A - Active Customer,
15618695,0,N/A - Active Customer,
15637110,0,N/A - Active Customer,
15727408,0,N/A - Active Customer,
15716328,0,N/A - Active Customer,
15669060,0,N/A - Active Customer,
15621116,0,N/A - Active Customer,
15781495,0,N/A - Active Customer,
15740470,0,N/A - Active Customer,
15730137,0,N/A - Active Customer,
15717290,0,N/A - Active Customer,
15616555,0,N/A - Active Customer,
15659820,0,N/A - Active Customer,
15771087,0,N/A - Active Customer,
15808831,0,N/A - Active Customer,
15680370,0,N/A - Active Customer,
15780561,0,N/A - Active Customer,
15800784,0,N/A - Active Customer,
15715796,0,N/A - Active Customer,
15605375,0,N/A - Active Customer,
15621520,0,N/A - Active Customer,
15665460,0,N/A - Active Customer,
15801152,0,N/A - Active Customer,
15756425,0,N/A - Active Customer,
15742404,0,N/A - Active Customer,
15757140,0,N/A - Active Customer,
15570051,0,N/A - Active Customer,
15669175,0,N/A - Active Customer,
15790324,0,N/A - Active Customer,
15691119,0,N/A - Active Customer,
15743478,0,N/A - Active Customer,
15707007,0,N/A - Active Customer,
15689633,0,N/A - Active Customer,
15766166,0,N/A - Active Customer,
15617655,0,N/A - Active Customer,
15623450,0,N/A - Active Customer,
15796612,0,N/A - Active Customer,
15795963,0,N/A - Active Customer,
15691871,0,N/A - Active Customer,
15662626,0,N/A - Active Customer,
15596575,0,N/A - Active Customer,
15657321,0,N/A - Active Customer,
15575955,0,N/A - Active Customer,
15743893,0,N/A - Active Customer,
15697270,0,N/A - Active Customer,
15644356,0,N/A - Active Customer,
15677586,0,N/A - Active Customer,
15571261,0,N/A - Active Customer,
15698758,0,N/A - Active Customer,
15787014,0,N/A - Active Customer,
15739857,0,N/A - Active Customer,
15774630,0,N/A - Active Customer,
15805523,0,N/A - Active Customer,
15749557,0,N/A - Active Customer,
15681180,0,N/A - Active Customer,
15742028,0,N/A - Active Customer,
15654379,0,N/A - Active Customer,
15783629,0,N/A - Active Customer,
15751193,0,N/A - Active Customer,
15724099,0,N/A - Active Customer,
15568429,0,N/A - Active Customer,
15664498,0,N/A - Active Customer,
15583850,0,N/A - Active Customer,
15696539,0,N/A - Active Customer,
15760121,0,N/A - Active Customer,
15628279,0,N/A - Active Customer,
15766163,0,N/A - Active Customer,
15566467,0,N/A - Active Customer,
15639049,0,N/A - Active Customer,
15736413,0,N/A - Active Customer,
15634815,0,N/A - Active Customer,
15708162,0,N/A - Active Customer,
15569364,0,N/A - Active Customer,
15791191,0,N/A - Active Customer,
15621205,0,N/A - Active Customer,
15775756,0,N/A - Active Customer,
15782531,0,N/A - Active Customer,
15724428,0,N/A - Active Customer,
15743617,0,N/A - Active Customer,
15585839,0,N/A - Active Customer,
15658158,0,N/A - Active Customer,
15637678,0,N/A - Active Customer,
15701809,0,N/A - Active Customer,
15710375,0,N/A - Active Customer,
15579914,0,N/A - Active Customer,
15595160,0,N/A - Active Customer,
15595391,0,N/A - Active Customer,
15630363,0,N/A - Active Customer,
15683524,0,N/A - Active Customer,
15713532,0,N/A - Active Customer,
15719827,0,N/A - Active Customer,
15578435,0,N/A - Active Customer,
15723028,0,N/A - Active Customer,
15595609,0,N/A - Active Customer,
15622443,0,N/A - Active Customer,
15579112,0,N/A - Active Customer,
15648479,0,N/A - Active Customer,
15659234,0,N/A - Active Customer,
15811970,0,N/A - Active Customer,
15595136,0,N/A - Active Customer,
15630580,0,N/A - Active Customer,
15660646,0,N/A - Active Customer,
15614365,0,N/A - Active Customer,
15776128,0,N/A - Active Customer,
15787035,0,N/A - Active Customer,
15792646,0,N/A - Active Customer,
15726832,0,N/A - Active Customer,
15773260,0,N/A - Active Customer,
15624437,0,N/A - Active Customer,
15717138,0,N/A - Active Customer,
15657317,0,N/A - Active Customer,
15626948,0,N/A - Active Customer,
15777759,0,N/A - Active Customer,
15773322,0,N/A - Active Customer,
15697318,0,N/A - Active Customer,
15678916,0,N/A - Active Customer,
15788118,0,N/A - Active Customer,
15788930,0,N/A - Active Customer,
15628583,0,N/A - Active Customer,
15635177,0,N/A - Active Customer,
15587690,0,N/A - Active Customer,
15627630,0,N/A - Active Customer,
15610930,0,N/A - Active Customer,
15657747,0,N/A - Active Customer,
15722212,0,N/A - Active Customer,
15658670,0,N/A - Active Customer,
15761654,0,N/A - Active Customer,
15787051,0,N/A - Active Customer,
15642991,0,N/A - Active Customer,
15713769,0,N/A - Active Customer,
15648898,0,N/A - Active Customer,
15705309,0,N/A - Active Customer,
15734202,0,N/A - Active Customer,
15658852,0,N/A - Active Customer,
15612633,0,N/A - Active Customer,
15604818,0,N/A - Active Customer,
15593900,0,N/A - Active Customer,
15624995,0,N/A - Active Customer,
15802617,0,N/A - Active Customer,
15656029,0,N/A - Active Customer,
15739194,0,N/A - Active Customer,
15629475,0,N/A - Active Customer,
15756333,0,N/A - Active Customer,
15777436,0,N/A - Active Customer,
15676835,0,N/A - Active Customer,
15574206,0,N/A - Active Customer,
15613017,0,N/A - Active Customer,
15815131,0,N/A - Active Customer,
15585455,0,N/A - Active Customer,
15758081,0,N/A - Active Customer,
15667476,0,N/A - Active Customer,
15738248,0,N/A - Active Customer,
15803415,0,N/A - Active Customer,
15655648,0,N/A - Active Customer,
15763613,0,N/A - Active Customer,
15660385,0,N/A - Active Customer,
15796231,0,N/A - Active Customer,
15624866,0,N/A - Active Customer,
15623730,0,N/A - Active Customer,
15694518,0,N/A - Active Customer,
15638028,0,N/A - Active Customer,
15795895,0,N/A - Active Customer,
15669204,0,N/A - Active Customer,
15773779,0,N/A - Active Customer,
15580682,0,N/A - Active Customer,
15768530,0,N/A - Active Customer,
15672875,0,N/A - Active Customer,
15617082,0,N/A - Active Customer,
15760514,0,N/A - Active Customer,
15761775,0,N/A - Active Customer,
15799964,0,N/A - Active Customer,
15693906,0,N/A - Active Customer,
15739514,0,N/A - Active Customer,
15756926,0,N/A - Active Customer,
15770984,0,N/A - Active Customer,
15703979,0,N/A - Active Customer,
15801821,0,N/A - Active Customer,
15791842,0,N/A - Active Customer,
15746127,0,N/A - Active Customer,
15663625,0,N/A - Active Customer,
15604891,0,N/A - Active Customer,
15589666,0,N/A - Active Customer,
15627881,0,N/A - Active Customer,
15664895,0,N/A - Active Customer,
15676094,0,N/A - Active Customer,
15761720,0,N/A - Active Customer,
15611961,0,N/A - Active Customer,
15680167,0,N/A - Active Customer,
15762543,0,N/A - Active Customer,
15779743,0,N/A - Active Customer,
15661532,0,N/A - Active Customer,
15767908,0,N/A - Active Customer,
15641474,0,N/A - Active Customer,
15624451,0,N/A - Active Customer,
15577985,0,N/A - Active Customer,
15571666,0,N/A - Active Customer,
15783691,0,N/A - Active Customer,
15671172,0,N/A - Active Customer,
15731760,0,N/A - Active Customer,
15585599,0,N/A - Active Customer,
15794895,0,N/A - Active Customer,
15772381,0,N/A - Active Customer,
15710553,0,N/A - Active Customer,
15792565,0,N/A - Active Customer,
15718245,0,N/A - Active Customer,
15703117,0,N/A - Active Customer,
15758136,0,N/A - Active Customer,
15799932,0,N/A - Active Customer,
15633516,0,N/A - Active Customer,
15798960,0,N/A - Active Customer,
15698664,0,N/A - Active Customer,
15703614,0,N/A - Active Customer,
15699195,0,N/A - Active Customer,
15695499,0,N/A - Active Customer,
15622321,0,N/A - Active Customer,
15715744,0,N/A - Active Customer,
15788151,0,N/A - Active Customer,
15684958,0,N/A - Active Customer,
15706116,0,N/A - Active Customer,
15740557,0,N/A - Active Customer,
15707291,0,N/A - Active Customer,
15761024,0,N/A - Active Customer,
15630709,0,N/A - Active Customer,
15639590,0,N/A - Active Customer,
15659399,0,N/A - Active Customer,
15567078,0,N/A - Active Customer,
15786617,0,N/A - Active Customer,
15657449,0,N/A - Active Customer,
15714240,0,N/A - Active Customer,
15782144,0,N/A - Active Customer,
15665008,0,N/A - Active Customer,
15581733,0,N/A - Active Customer,
15785815,0,N/A - Active Customer,
15664214,0,N/A - Active Customer,
15579996,0,N/A - Active Customer,
15675252,0,N/A - Active Customer,
15716041,0,N/A - Active Customer,
15654489,0,N/A - Active Customer,
15736302,0,N/A - Active Customer,
15805909,0,N/A - Active Customer,
15572762,0,N/A - Active Customer,
15724632,0,N/A - Active Customer,
15670416,0,N/A - Active Customer,
15749528,0,N/A - Active Customer,
15578783,0,N/A - Active Customer,
15580719,0,N/A - Active Customer,
15656293,0,N/A - Active Customer,
15691875,0,N/A - Active Customer,
15780770,0,N/A - Active Customer,
15706200,0,N/A - Active Customer,
15641411,0,N/A - Active Customer,
15764661,0,N/A - Active Customer,
15689492,0,N/A - Active Customer,
15602405,0,N/A - Active Customer,
15610271,0,N/A - Active Customer,
15589147,0,N/A - Active Customer,
15756975,0,N/A - Active Customer,
15729582,0,N/A - Active Customer,
15742971,0,N/A - Active Customer,
15568046,0,N/A - Active Customer,
15694890,0,N/A - Active Customer,
15736963,0,N/A - Active Customer,
15646490,0,N/A - Active Customer,
15576745,0,N/A - Active Customer,
15669606,0,N/A - Active Customer,
15681990,0,N/A - Active Customer,
15758050,0,N/A - Active Customer,
15787848,0,N/A - Active Customer,
15713594,0,N/A - Active Customer,
15588186,0,N/A - Active Customer,
15786739,0,N/A - Active Customer,
15699467,0,N/A - Active Customer,
15645717,0,N/A - Active Customer,
15773709,0,N/A - Active Customer,
15629787,0,N/A - Active Customer,
15661007,0,N/A - Active Customer,
15686812,0,N/A - Active Customer,
15754113,0,N/A - Active Customer,
15749489,0,N/A - Active Customer,
15574352,0,N/A - Active Customer,
15701281,0,N/A - Active Customer,
15811985,0,N/A - Active Customer,
15713505,0,N/A - Active Customer,
15685653,0,N/A - Active Customer,
15758831,0,N/A - Active Customer,
15764448,0,N/A - Active Customer,
15611024,0,N/A - Active Customer,
15738220,0,N/A - Active Customer,
15805764,0,N/A - Active Customer,
15580487,0,N/A - Active Customer,
15675787,0,N/A - Active Customer,
15780654,0,N/A - Active Customer,
15695034,0,N/A - Active Customer,
15805671,0,N/A - Active Customer,
15790658,0,N/A - Active Customer,
15578648,0,N/A - Active Customer,
15734987,0,N/A - Active Customer,
15721740,0,N/A - Active Customer,
15641822,0,N/A - Active Customer,
15765650,0,N/A - Active Customer,
15622230,0,N/A - Active Customer,
15743538,0,N/A - Active Customer,
15650086,0,N/A - Active Customer,
15718773,0,N/A - Active Customer,
15615140,0,N/A - Active Customer,
15774536,0,N/A - Active Customer,
15618661,0,N/A - Active Customer,
15762134,0,N/A - Active Customer,
15685279,0,N/A - Active Customer,
15649129,0,N/A - Active Customer,
15702380,0,N/A - Active Customer,
15683027,0,N/A - Active Customer,
15597487,0,N/A - Active Customer,
15620111,0,N/A - Active Customer,
15623053,0,N/A - Active Customer,
15740072,0,N/A - Active Customer,
15583278,0,N/A - Active Customer,
15601263,0,N/A - Active Customer,
15709222,0,N/A - Active Customer,
15713949,0,N/A - Active Customer,
15717706,0,N/A - Active Customer,
15756071,0,N/A - Active Customer,
15696564,0,N/A - Active Customer,
15657637,0,N/A - Active Customer,
15755863,0,N/A - Active Customer,
15719858,0,N/A - Active Customer,
15688876,0,N/A - Active Customer,
15770345,0,N/A - Active Customer,
15761506,0,N/A - Active Customer,
15716619,0,N/A - Active Customer,
15788367,0,N/A - Active Customer,
15709451,0,N/A - Active Customer,
15640421,0,N/A - Active Customer,
15580068,0,N/A - Active Customer,
15677123,0,N/A - Active Customer,
15619801,0,N/A - Active Customer,
15582246,0,N/A - Active Customer,
15680046,0,N/A - Active Customer,
15722611,0,N/A - Active Customer,
15729224,0,N/A - Active Customer,
15702138,0,N/A - Active Customer,
15749799,0,N/A - Active Customer,
15752885,0,N/A - Active Customer,
15674932,0,N/A - Active Customer,
15642022,0,N/A - Active Customer,
15746461,0,N/A - Active Customer,
15809991,0,N/A - Active Customer,
15787322,0,N/A - Active Customer,
15575498,0,N/A - Active Customer,
15691387,0,N/A - Active Customer,
15765457,0,N/A - Active Customer,
15666173,0,N/A - Active Customer,
15627377,0,N/A - Active Customer,
15679810,0,N/A - Active Customer,
15606310,0,N/A - Active Customer,
15756871,0,N/A - Active Customer,
15610002,0,N/A - Active Customer,
15567802,0,N/A - Active Customer,
15745452,0,N/A - Active Customer,
15617252,0,N/A - Active Customer,
15753248,0,N/A - Active Customer,
15610755,0,N/A - Active Customer,
15662238,0,N/A - Active Customer,
15799186,0,N/A - Active Customer,
15686941,0,N/A - Active Customer,
15601172,0,N/A - Active Customer,
15723858,0,N/A - Active Customer,
15615896,0,N/A - Active Customer,
15737647,0,N/A - Active Customer,
15582841,0,N/A - Active Customer,
15760090,0,N/A - Active Customer,
15588587,0,N/A - Active Customer,
15683157,0,N/A - Active Customer,
15694209,0,N/A - Active Customer,
15655875,0,N/A - Active Customer,
15744789,0,N/A - Active Customer,
15799357,0,N/A - Active Customer,
15726153,0,N/A - Active Customer,
15713346,0,N/A - Active Customer,
15592379,0,N/A - Active Customer,
15692599,0,N/A - Active Customer,
15620758,0,N/A - Active Customer,
15637428,0,N/A - Active Customer,
15808389,0,N/A - Active Customer,
15807003,0,N/A - Active Customer,
15590623,0,N/A - Active Customer,
15728078,0,N/A - Active Customer,
15708256,0,N/A - Active Customer,
15582335,0,N/A - Active Customer,
15691647,0,N/A - Active Customer,
15736254,0,N/A - Active Customer,
15720814,0,N/A - Active Customer,
15642997,0,N/A - Active Customer,
15693200,0,N/A - Active Customer,
15624596,0,N/A - Active Customer,
15807167,0,N/A - Active Customer,
15660301,0,N/A - Active Customer,
15618239,0,N/A - Active Customer,
15574137,0,N/A - Active Customer,
15614740,0,N/A - Active Customer,
15574071,0,N/A - Active Customer,
15671148,0,N/A - Active Customer,
15721921,0,N/A - Active Customer,
15717995,0,N/A - Active Customer,
15632050,0,N/A - Active Customer,
15647111,0,N/A - Active Customer,
15759991,0,N/A - Active Customer,
15686780,0,N/A - Active Customer,
15640491,0,N/A - Active Customer,
15734438,0,N/A - Active Customer,
15688760,0,N/A - Active Customer,
15768124,0,N/A - Active Customer,
15661330,0,N/A - Active Customer,
15575858,0,N/A - Active Customer,
15645937,0,N/A - Active Customer,
15702337,0,N/A - Active Customer,
15764537,0,N/A - Active Customer,
15619616,0,N/A - Active Customer,
15585133,0,N/A - Active Customer,
15573971,0,N/A - Active Customer,
15579433,0,N/A - Active Customer,
15611580,0,N/A - Active Customer,
15614778,0,N/A - Active Customer,
15771750,0,N/A - Active Customer,
15593280,0,N/A - Active Customer,
15654408,0,N/A - Active Customer,
15657468,0,N/A - Active Customer,
15614213,0,N/A - Active Customer,
15589869,0,N/A - Active Customer,
15797113,0,N/A - Active Customer,
15676958,0,N/A - Active Customer,
15656263,0,N/A - Active Customer,
15636872,0,N/A - Active Customer,
15589435,0,N/A - Active Customer,
15640464,0,N/A - Active Customer,
15723851,0,N/A - Active Customer,
15722122,0,N/A - Active Customer,
15634936,0,N/A - Active Customer,
15634491,0,N/A - Active Customer,
15628530,0,N/A - Active Customer,
15678720,0,N/A - Active Customer,
15627999,0,N/A - Active Customer,
15571244,0,N/A - Active Customer,
15739931,0,N/A - Active Customer,
15787258,0,N/A - Active Customer,
15706463,0,N/A - Active Customer,
15679062,0,N/A - Active Customer,
15594409,0,N/A - Active Customer,
15613816,0,N/A - Active Customer,
15681991,0,N/A - Active Customer,
15625941,0,N/A - Active Customer,
15615016,0,N/A - Active Customer,
15662658,0,N/A - Active Customer,
15574868,0,N/A - Active Customer,
15790282,0,N/A - Active Customer,
15762927,0,N/A - Active Customer,
15771857,0,N/A - Active Customer,
15700601,0,N/A - Active Customer,
15569670,0,N/A - Active Customer,
15772341,0,N/A - Active Customer,
15661548,0,N/A - Active Customer,
15787597,0,N/A - Active Customer,
15806913,0,N/A - Active Customer,
15804862,0,N/A - Active Customer,
15625632,0,N/A - Active Customer,
15727703,0,N/A - Active Customer,
15799652,0,N/A - Active Customer,
15784687,0,N/A - Active Customer,
15615322,0,N/A - Active Customer,
15722072,0,N/A - Active Customer,
15646784,0,N/A - Active Customer,
15670354,0,N/A - Active Customer,
15716357,0,N/A - Active Customer,
15786717,0,N/A - Active Customer,
15771383,0,N/A - Active Customer,
15649793,0,N/A - Active Customer,
15731543,0,N/A - Active Customer,
15684516,0,N/A - Active Customer,
15677249,0,N/A - Active Customer,
15581525,0,N/A - Active Customer,
15628420,0,N/A - Active Customer,
15600478,0,N/A - Active Customer,
15594502,0,N/A - Active Customer,
15784361,0,N/A - Active Customer,
15767626,0,N/A - Active Customer,
15632521,0,N/A - Active Customer,
15665088,0,N/A - Active Customer,
15652084,0,N/A - Active Customer,
15729515,0,N/A - Active Customer,
15682070,0,N/A - Active Customer,
15572158,0,N/A - Active Customer,
15584477,0,N/A - Active Customer,
15614893,0,N/A - Active Customer,
15665963,0,N/A - Active Customer,
15612524,0,N/A - Active Customer,
15596962,0,N/A - Active Customer,
15573278,0,N/A - Active Customer,
15717056,0,N/A - Active Customer,
15795881,0,N/A - Active Customer,
15758939,0,N/A - Active Customer,
15792250,0,N/A - Active Customer,
15569120,0,N/A - Active Customer,
15723721,0,N/A - Active Customer,
15777122,0,N/A - Active Customer,
15742681,0,N/A - Active Customer,
15582090,0,N/A - Active Customer,
15711254,0,N/A - Active Customer,
15602851,0,N/A - Active Customer,
15802857,0,N/A - Active Customer,
15701175,0,N/A - Active Customer,
15728912,0,N/A - Active Customer,
15583480,0,N/A - Active Customer,
15620341,0,N/A - Active Customer,
15792916,0,N/A - Active Customer,
15710408,0,N/A - Active Customer,
15598695,0,N/A - Active Customer,
15649354,0,N/A - Active Customer,
15671610,0,N/A - Active Customer,
15741032,0,N/A - Active Customer,
15750014,0,N/A - Active Customer,
15768359,0,N/A - Active Customer,
15805769,0,N/A - Active Customer,
15703106,0,N/A - Active Customer,
15773731,0,N/A - Active Customer,
15756196,0,N/A - Active Customer,
15687903,0,N/A - Active Customer,
15777599,0,N/A - Active Customer,
15632793,0,N/A - Active Customer,
15711130,0,N/A - Active Customer,
15615254,0,N/A - Active Customer,
15673223,0,N/A - Active Customer,
15807989,0,N/A - Active Customer,
15651272,0,N/A - Active Customer,
15812832,0,N/A - Active Customer,
15750569,0,N/A - Active Customer,
15627741,0,N/A - Active Customer,
15712121,0,N/A - Active Customer,
15805429,0,N/A - Active Customer,
15814923,0,N/A - Active Customer,
15589230,0,N/A - Active Customer,
15775490,0,N/A - Active Customer,
15749727,0,N/A - Active Customer,
15619238,0,N/A - Active Customer,
15593468,0,N/A - Active Customer,
15718454,0,N/A - Active Customer,
15789498,0,N/A - Active Customer,
15744691,0,N/A - Active Customer,
15708289,0,N/A - Active Customer,
15790412,0,N/A - Active Customer,
15741416,0,N/A - Active Customer,
15598894,0,N/A - Active Customer,
15663294,0,N/A - Active Customer,
